headgroup	name	exactmass	formula	chain_type
PIP	PIP2 40:3	1076.536749	C49H91O19P3	even
PIP	PIP2 40:3;O	1092.531664	C49H91O20P3	even
PIP	PIP2 40:4	1074.521099	C49H89O19P3	even
PIP	PIP2 40:4;O	1090.516014	C49H89O20P3	even
PIP	PIP2 40:5	1072.505449	C49H87O19P3	even
PIP	PIP2 40:5;O	1088.500364	C49H87O20P3	even
PIP	PIP2 40:6	1070.489799	C49H85O19P3	even
PIP	PIP2 40:6;O	1086.484714	C49H85O20P3	even
PIP	PIP2 40:7	1068.474149	C49H83O19P3	even
PIP	PIP2 40:7;O	1084.469064	C49H83O20P3	even
PIP	PIP2 40:8	1066.458499	C49H81O19P3	even
PIP	PIP2 40:8;O	1082.453414	C49H81O20P3	even
PIP	PIP2 40:9	1064.442849	C49H79O19P3	even
PIP	PIP2 40:9;O	1080.437764	C49H79O20P3	even
PIP	PIP2 40:10	1062.427199	C49H77O19P3	even
PIP	PIP2 40:10;O	1078.422114	C49H77O20P3	even
PIP	PIP2 40:11	1060.411549	C49H75O19P3	even
PIP	PIP2 40:11;O	1076.406464	C49H75O20P3	even
PIP	PIP2 41:0	1096.599349	C50H99O19P3	odd
PIP	PIP2 41:0;O	1112.594264	C50H99O20P3	odd
PIP	PIP2 41:1	1094.583699	C50H97O19P3	odd
PIP	PIP2 41:1;O	1110.578614	C50H97O20P3	odd
PIP	PIP2 41:2	1092.568049	C50H95O19P3	odd
PIP	PIP2 41:2;O	1108.562964	C50H95O20P3	odd
PIP	PIP2 41:3	1090.552399	C50H93O19P3	odd
PIP	PIP2 41:3;O	1106.547314	C50H93O20P3	odd
PIP	PIP2 41:4	1088.536749	C50H91O19P3	odd
PIP	PIP2 41:4;O	1104.531664	C50H91O20P3	odd
PIP	PIP2 41:5	1086.521099	C50H89O19P3	odd
PIP	PIP2 41:5;O	1102.516014	C50H89O20P3	odd
PIP	PIP2 41:6	1084.505449	C50H87O19P3	odd
PIP	PIP2 41:6;O	1100.500364	C50H87O20P3	odd
PIP	PIP2 41:7	1082.489799	C50H85O19P3	odd
PIP	PIP2 41:7;O	1098.484714	C50H85O20P3	odd
PIP	PIP2 41:8	1080.474149	C50H83O19P3	odd
PIP	PIP2 41:8;O	1096.469064	C50H83O20P3	odd
PIP	PIP2 41:9	1078.458499	C50H81O19P3	odd
PIP	PIP2 41:9;O	1094.453414	C50H81O20P3	odd
PIP	PIP2 41:10	1076.442849	C50H79O19P3	odd
PIP	PIP2 41:10;O	1092.437764	C50H79O20P3	odd
PIP	PIP2 41:11	1074.427199	C50H77O19P3	odd
PIP	PIP2 41:11;O	1090.422114	C50H77O20P3	odd
PIP	PIP2 42:0	1110.614999	C51H101O19P3	even
PIP	PIP2 42:0;O	1126.609914	C51H101O20P3	even
PIP	PIP2 42:1	1108.599349	C51H99O19P3	even
PIP	PIP2 42:1;O	1124.594264	C51H99O20P3	even
PIP	PIP2 42:2	1106.583699	C51H97O19P3	even
PIP	PIP2 42:2;O	1122.578614	C51H97O20P3	even
PIP	PIP2 42:3	1104.568049	C51H95O19P3	even
PIP	PIP2 42:3;O	1120.562964	C51H95O20P3	even
PIP	PIP2 42:4	1102.552399	C51H93O19P3	even
PIP	PIP2 42:4;O	1118.547314	C51H93O20P3	even
PIP	PIP2 42:5	1100.536749	C51H91O19P3	even
PIP	PIP2 42:5;O	1116.531664	C51H91O20P3	even
PIP	PIP2 42:6	1098.521099	C51H89O19P3	even
PIP	PIP2 42:6;O	1114.516014	C51H89O20P3	even
PIP	PIP2 42:7	1096.505449	C51H87O19P3	even
PIP	PIP2 42:7;O	1112.500364	C51H87O20P3	even
PIP	PIP2 42:8	1094.489799	C51H85O19P3	even
PIP	PIP2 42:8;O	1110.484714	C51H85O20P3	even
PIP	PIP2 42:9	1092.474149	C51H83O19P3	even
PIP	PIP2 42:9;O	1108.469064	C51H83O20P3	even
PIP	PIP2 42:10	1090.458499	C51H81O19P3	even
PIP	PIP2 42:10;O	1106.453414	C51H81O20P3	even
PIP	PIP2 42:11	1088.442849	C51H79O19P3	even
PIP	PIP2 42:11;O	1104.437764	C51H79O20P3	even
PIP	PIP2 42:12	1086.427199	C51H77O19P3	even
PIP	PIP2 42:12;O	1102.422114	C51H77O20P3	even
PIP	PIP2 43:0	1124.630649	C52H103O19P3	odd
PIP	PIP2 43:0;O	1140.625564	C52H103O20P3	odd
PIP	PIP2 43:1	1122.614999	C52H101O19P3	odd
PIP	PIP2 43:1;O	1138.609914	C52H101O20P3	odd
PIP	PIP2 43:2	1120.599349	C52H99O19P3	odd
PIP	PIP2 43:2;O	1136.594264	C52H99O20P3	odd
PIP	PIP2 43:3	1118.583699	C52H97O19P3	odd
PIP	PIP2 43:3;O	1134.578614	C52H97O20P3	odd
PIP	PIP2 43:4	1116.568049	C52H95O19P3	odd
PIP	PIP2 43:4;O	1132.562964	C52H95O20P3	odd
PIP	PIP2 43:5	1114.552399	C52H93O19P3	odd
PIP	PIP2 43:5;O	1130.547314	C52H93O20P3	odd
PIP	PIP2 43:6	1112.536749	C52H91O19P3	odd
PIP	PIP2 43:6;O	1128.531664	C52H91O20P3	odd
PIP	PIP2 43:7	1110.521099	C52H89O19P3	odd
PIP	PIP2 43:7;O	1126.516014	C52H89O20P3	odd
PIP	PIP2 43:8	1108.505449	C52H87O19P3	odd
PIP	PIP2 43:8;O	1124.500364	C52H87O20P3	odd
PIP	PIP2 43:9	1106.489799	C52H85O19P3	odd
PIP	PIP2 43:9;O	1122.484714	C52H85O20P3	odd
PIP	PIP2 43:10	1104.474149	C52H83O19P3	odd
PIP	PIP2 43:10;O	1120.469064	C52H83O20P3	odd
PIP	PIP2 43:11	1102.458499	C52H81O19P3	odd
PIP	PIP2 43:11;O	1118.453414	C52H81O20P3	odd
PIP	PIP2 43:12	1100.442849	C52H79O19P3	odd
PIP	PIP2 43:12;O	1116.437764	C52H79O20P3	odd
PIP	PIP2 44:0	1138.646299	C53H105O19P3	even
PIP	PIP2 44:0;O	1154.641214	C53H105O20P3	even
PIP	PIP2 44:1	1136.630649	C53H103O19P3	even
PIP	PIP2 44:1;O	1152.625564	C53H103O20P3	even
PIP	PIP2 44:2	1134.614999	C53H101O19P3	even
PIP	PIP2 44:2;O	1150.609914	C53H101O20P3	even
PIP	PIP2 44:3	1132.599349	C53H99O19P3	even
PIP	PIP2 44:3;O	1148.594264	C53H99O20P3	even
PIP	PIP2 44:4	1130.583699	C53H97O19P3	even
PIP	PIP2 44:4;O	1146.578614	C53H97O20P3	even
PIP	PIP2 44:5	1128.568049	C53H95O19P3	even
PIP	PIP2 44:5;O	1144.562964	C53H95O20P3	even
PIP	PIP2 44:6	1126.552399	C53H93O19P3	even
PIP	PIP2 44:6;O	1142.547314	C53H93O20P3	even
PIP	PIP2 44:7	1124.536749	C53H91O19P3	even
PIP	PIP2 44:7;O	1140.531664	C53H91O20P3	even
PIP	PIP2 44:8	1122.521099	C53H89O19P3	even
PIP	PIP2 44:8;O	1138.516014	C53H89O20P3	even
PIP	PIP2 44:9	1120.505449	C53H87O19P3	even
PIP	PIP2 44:9;O	1136.500364	C53H87O20P3	even
PIP	PIP2 44:10	1118.489799	C53H85O19P3	even
PIP	PIP2 44:10;O	1134.484714	C53H85O20P3	even
PIP	PIP2 44:11	1116.474149	C53H83O19P3	even
PIP	PIP2 44:11;O	1132.469064	C53H83O20P3	even
PIP	PIP2 44:12	1114.458499	C53H81O19P3	even
PIP	PIP2 44:12;O	1130.453414	C53H81O20P3	even
PIP	PIP2 45:0	1152.661949	C54H107O19P3	odd
PIP	PIP2 45:0;O	1168.656864	C54H107O20P3	odd
PIP	PIP2 45:1	1150.646299	C54H105O19P3	odd
PIP	PIP2 45:1;O	1166.641214	C54H105O20P3	odd
PIP	PIP2 45:2	1148.630649	C54H103O19P3	odd
PIP	PIP2 45:2;O	1164.625564	C54H103O20P3	odd
PIP	PIP2 45:3	1146.614999	C54H101O19P3	odd
PIP	PIP2 45:3;O	1162.609914	C54H101O20P3	odd
PIP	PIP2 45:4	1144.599349	C54H99O19P3	odd
PIP	PIP2 45:4;O	1160.594264	C54H99O20P3	odd
PIP	PIP2 45:5	1142.583699	C54H97O19P3	odd
PIP	PIP2 45:5;O	1158.578614	C54H97O20P3	odd
PIP	PIP2 45:6	1140.568049	C54H95O19P3	odd
PIP	PIP2 45:6;O	1156.562964	C54H95O20P3	odd
PIP	PIP2 45:7	1138.552399	C54H93O19P3	odd
PIP	PIP2 45:7;O	1154.547314	C54H93O20P3	odd
PIP	PIP2 45:8	1136.536749	C54H91O19P3	odd
PIP	PIP2 45:8;O	1152.531664	C54H91O20P3	odd
PIP	PIP2 45:9	1134.521099	C54H89O19P3	odd
PIP	PIP2 45:9;O	1150.516014	C54H89O20P3	odd
PIP	PIP2 45:10	1132.505449	C54H87O19P3	odd
PIP	PIP2 45:10;O	1148.500364	C54H87O20P3	odd
PIP	PIP2 45:11	1130.489799	C54H85O19P3	odd
PIP	PIP2 45:11;O	1146.484714	C54H85O20P3	odd
PIP	PIP2 45:12	1128.474149	C54H83O19P3	odd
PIP	PIP2 45:12;O	1144.469064	C54H83O20P3	odd
PIP	PIP2 46:0	1166.677599	C55H109O19P3	even
PIP	PIP2 46:0;O	1182.672514	C55H109O20P3	even
PIP	PIP2 46:1	1164.661949	C55H107O19P3	even
PIP	PIP2 46:1;O	1180.656864	C55H107O20P3	even
PIP	PIP2 46:2	1162.646299	C55H105O19P3	even
PIP	PIP2 46:2;O	1178.641214	C55H105O20P3	even
PIP	PIP2 46:3	1160.630649	C55H103O19P3	even
PIP	PIP2 46:3;O	1176.625564	C55H103O20P3	even
PIP	PIP2 46:4	1158.614999	C55H101O19P3	even
PIP	PIP2 46:4;O	1174.609914	C55H101O20P3	even
PIP	PIP2 46:5	1156.599349	C55H99O19P3	even
PIP	PIP2 46:5;O	1172.594264	C55H99O20P3	even
PIP	PIP2 46:6	1154.583699	C55H97O19P3	even
PIP	PIP2 46:6;O	1170.578614	C55H97O20P3	even
PIP	PIP2 46:7	1152.568049	C55H95O19P3	even
PIP	PIP2 46:7;O	1168.562964	C55H95O20P3	even
PIP	PIP2 46:8	1150.552399	C55H93O19P3	even
PIP	PIP2 46:8;O	1166.547314	C55H93O20P3	even
PIP	PIP2 46:9	1148.536749	C55H91O19P3	even
PIP	PIP2 46:9;O	1164.531664	C55H91O20P3	even
PIP	PIP2 46:10	1146.521099	C55H89O19P3	even
PIP	PIP2 46:10;O	1162.516014	C55H89O20P3	even
PIP	PIP2 46:11	1144.505449	C55H87O19P3	even
PIP	PIP2 46:11;O	1160.500364	C55H87O20P3	even
PIP	PIP2 46:12	1142.489799	C55H85O19P3	even
PIP	PIP2 46:12;O	1158.484714	C55H85O20P3	even
PIP	PIP2 47:0	1180.693249	C56H111O19P3	odd
PIP	PIP2 47:0;O	1196.688164	C56H111O20P3	odd
PIP	PIP2 47:1	1178.677599	C56H109O19P3	odd
PIP	PIP2 47:1;O	1194.672514	C56H109O20P3	odd
PIP	PIP2 47:2	1176.661949	C56H107O19P3	odd
PIP	PIP2 47:2;O	1192.656864	C56H107O20P3	odd
PIP	PIP2 47:3	1174.646299	C56H105O19P3	odd
PIP	PIP2 47:3;O	1190.641214	C56H105O20P3	odd
PIP	PIP2 47:4	1172.630649	C56H103O19P3	odd
PIP	PIP2 47:4;O	1188.625564	C56H103O20P3	odd
PIP	PIP2 47:5	1170.614999	C56H101O19P3	odd
PIP	PIP2 47:5;O	1186.609914	C56H101O20P3	odd
PIP	PIP2 47:6	1168.599349	C56H99O19P3	odd
PIP	PIP2 47:6;O	1184.594264	C56H99O20P3	odd
PIP	PIP2 47:7	1166.583699	C56H97O19P3	odd
PIP	PIP2 47:7;O	1182.578614	C56H97O20P3	odd
PIP	PIP2 47:8	1164.568049	C56H95O19P3	odd
PIP	PIP2 47:8;O	1180.562964	C56H95O20P3	odd
PIP	PIP2 47:9	1162.552399	C56H93O19P3	odd
PIP	PIP2 47:9;O	1178.547314	C56H93O20P3	odd
PIP	PIP2 47:10	1160.536749	C56H91O19P3	odd
PIP	PIP2 47:10;O	1176.531664	C56H91O20P3	odd
PIP	PIP2 47:11	1158.521099	C56H89O19P3	odd
PIP	PIP2 47:11;O	1174.516014	C56H89O20P3	odd
PIP	PIP2 47:12	1156.505449	C56H87O19P3	odd
PIP	PIP2 47:12;O	1172.500364	C56H87O20P3	odd
PIP	PIP2 48:0	1194.708899	C57H113O19P3	even
PIP	PIP2 48:0;O	1210.703814	C57H113O20P3	even
PIP	PIP2 48:1	1192.693249	C57H111O19P3	even
PIP	PIP2 48:1;O	1208.688164	C57H111O20P3	even
PIP	PIP2 48:2	1190.677599	C57H109O19P3	even
PIP	PIP2 48:2;O	1206.672514	C57H109O20P3	even
PIP	PIP2 48:3	1188.661949	C57H107O19P3	even
PIP	PIP2 48:3;O	1204.656864	C57H107O20P3	even
PIP	PIP2 48:4	1186.646299	C57H105O19P3	even
PIP	PIP2 48:4;O	1202.641214	C57H105O20P3	even
PIP	PIP2 48:5	1184.630649	C57H103O19P3	even
PIP	PIP2 48:5;O	1200.625564	C57H103O20P3	even
PIP	PIP2 48:6	1182.614999	C57H101O19P3	even
PIP	PIP2 48:6;O	1198.609914	C57H101O20P3	even
PIP	PIP2 48:7	1180.599349	C57H99O19P3	even
PIP	PIP2 48:7;O	1196.594264	C57H99O20P3	even
PIP	PIP2 48:8	1178.583699	C57H97O19P3	even
PIP	PIP2 48:8;O	1194.578614	C57H97O20P3	even
PIP	PIP2 48:9	1176.568049	C57H95O19P3	even
PIP	PIP2 48:9;O	1192.562964	C57H95O20P3	even
PIP	PIP2 48:10	1174.552399	C57H93O19P3	even
PIP	PIP2 48:10;O	1190.547314	C57H93O20P3	even
PIP	PIP2 48:11	1172.536749	C57H91O19P3	even
PIP	PIP2 48:11;O	1188.531664	C57H91O20P3	even
PIP	PIP2 48:12	1170.521099	C57H89O19P3	even
PIP	PIP2 48:12;O	1186.516014	C57H89O20P3	even
PIP	PIP2 49:0	1208.724549	C58H115O19P3	odd
PIP	PIP2 49:0;O	1224.719464	C58H115O20P3	odd
PIP	PIP2 49:1	1206.708899	C58H113O19P3	odd
PIP	PIP2 49:1;O	1222.703814	C58H113O20P3	odd
PIP	PIP2 49:2	1204.693249	C58H111O19P3	odd
PIP	PIP2 49:2;O	1220.688164	C58H111O20P3	odd
PIP	PIP2 49:3	1202.677599	C58H109O19P3	odd
PIP	PIP2 49:3;O	1218.672514	C58H109O20P3	odd
PIP	PIP2 49:4	1200.661949	C58H107O19P3	odd
PIP	PIP2 49:4;O	1216.656864	C58H107O20P3	odd
PIP	PIP2 49:5	1198.646299	C58H105O19P3	odd
PIP	PIP2 49:5;O	1214.641214	C58H105O20P3	odd
PIP	PIP2 49:6	1196.630649	C58H103O19P3	odd
PIP	PIP2 49:6;O	1212.625564	C58H103O20P3	odd
PIP	PIP2 49:7	1194.614999	C58H101O19P3	odd
PIP	PIP2 49:7;O	1210.609914	C58H101O20P3	odd
PIP	PIP2 49:8	1192.599349	C58H99O19P3	odd
PIP	PIP2 49:8;O	1208.594264	C58H99O20P3	odd
PIP	PIP2 49:9	1190.583699	C58H97O19P3	odd
PIP	PIP2 49:9;O	1206.578614	C58H97O20P3	odd
PIP	PIP2 49:10	1188.568049	C58H95O19P3	odd
PIP	PIP2 49:10;O	1204.562964	C58H95O20P3	odd
PIP	PIP2 49:11	1186.552399	C58H93O19P3	odd
PIP	PIP2 49:11;O	1202.547314	C58H93O20P3	odd
PIP	PIP2 49:12	1184.536749	C58H91O19P3	odd
PIP	PIP2 49:12;O	1200.531664	C58H91O20P3	odd
PIP	PIP2 50:0	1222.740199	C59H117O19P3	even
PIP	PIP2 50:0;O	1238.735114	C59H117O20P3	even
PIP	PIP2 50:1	1220.724549	C59H115O19P3	even
PIP	PIP2 50:1;O	1236.719464	C59H115O20P3	even
PIP	PIP2 50:2	1218.708899	C59H113O19P3	even
PIP	PIP2 50:2;O	1234.703814	C59H113O20P3	even
PIP	PIP2 50:3	1216.693249	C59H111O19P3	even
PIP	PIP2 50:3;O	1232.688164	C59H111O20P3	even
PIP	PIP2 50:4	1214.677599	C59H109O19P3	even
PIP	PIP2 50:4;O	1230.672514	C59H109O20P3	even
PIP	PIP2 50:5	1212.661949	C59H107O19P3	even
PIP	PIP2 50:5;O	1228.656864	C59H107O20P3	even
PIP	PIP2 50:6	1210.646299	C59H105O19P3	even
PIP	PIP2 50:6;O	1226.641214	C59H105O20P3	even
PIP	PIP2 50:7	1208.630649	C59H103O19P3	even
PIP	PIP2 50:7;O	1224.625564	C59H103O20P3	even
PIP	PIP2 50:8	1206.614999	C59H101O19P3	even
PIP	PIP2 50:8;O	1222.609914	C59H101O20P3	even
PIP	PIP2 50:9	1204.599349	C59H99O19P3	even
PIP	PIP2 50:9;O	1220.594264	C59H99O20P3	even
PIP	PIP2 50:10	1202.583699	C59H97O19P3	even
PIP	PIP2 50:10;O	1218.578614	C59H97O20P3	even
PIP	PIP2 50:11	1200.568049	C59H95O19P3	even
PIP	PIP2 50:11;O	1216.562964	C59H95O20P3	even
PIP	PIP2 50:12	1198.552399	C59H93O19P3	even
PIP	PIP2 50:12;O	1214.547314	C59H93O20P3	even
PIP	PIP2 51:0	1236.755849	C60H119O19P3	odd
PIP	PIP2 51:0;O	1252.750764	C60H119O20P3	odd
PIP	PIP2 51:1	1234.740199	C60H117O19P3	odd
PIP	PIP2 51:1;O	1250.735114	C60H117O20P3	odd
PIP	PIP2 51:2	1232.724549	C60H115O19P3	odd
PIP	PIP2 51:2;O	1248.719464	C60H115O20P3	odd
PIP	PIP2 51:3	1230.708899	C60H113O19P3	odd
PIP	PIP2 51:3;O	1246.703814	C60H113O20P3	odd
PIP	PIP2 51:4	1228.693249	C60H111O19P3	odd
PIP	PIP2 51:4;O	1244.688164	C60H111O20P3	odd
PIP	PIP2 51:5	1226.677599	C60H109O19P3	odd
PIP	PIP2 51:5;O	1242.672514	C60H109O20P3	odd
PIP	PIP2 51:6	1224.661949	C60H107O19P3	odd
PIP	PIP2 51:6;O	1240.656864	C60H107O20P3	odd
PIP	PIP2 51:7	1222.646299	C60H105O19P3	odd
PIP	PIP2 51:7;O	1238.641214	C60H105O20P3	odd
PIP	PIP2 51:8	1220.630649	C60H103O19P3	odd
PIP	PIP2 51:8;O	1236.625564	C60H103O20P3	odd
PIP	PIP2 51:9	1218.614999	C60H101O19P3	odd
PIP	PIP2 51:9;O	1234.609914	C60H101O20P3	odd
PIP	PIP2 51:10	1216.599349	C60H99O19P3	odd
PIP	PIP2 51:10;O	1232.594264	C60H99O20P3	odd
PIP	PIP2 51:11	1214.583699	C60H97O19P3	odd
PIP	PIP2 51:11;O	1230.578614	C60H97O20P3	odd
PIP	PIP2 51:12	1212.568049	C60H95O19P3	odd
PIP	PIP2 51:12;O	1228.562964	C60H95O20P3	odd
PIP	PIP2 52:0	1250.771499	C61H121O19P3	even
PIP	PIP2 52:0;O	1266.766414	C61H121O20P3	even
PIP	PIP2 52:1	1248.755849	C61H119O19P3	even
PIP	PIP2 52:1;O	1264.750764	C61H119O20P3	even
PIP	PIP2 52:2	1246.740199	C61H117O19P3	even
PIP	PIP2 52:2;O	1262.735114	C61H117O20P3	even
PIP	PIP2 52:3	1244.724549	C61H115O19P3	even
PIP	PIP2 52:3;O	1260.719464	C61H115O20P3	even
PIP	PIP2 52:4	1242.708899	C61H113O19P3	even
PIP	PIP2 52:4;O	1258.703814	C61H113O20P3	even
PIP	PIP2 52:5	1240.693249	C61H111O19P3	even
PIP	PIP2 52:5;O	1256.688164	C61H111O20P3	even
PIP	PIP2 52:6	1238.677599	C61H109O19P3	even
PIP	PIP2 52:6;O	1254.672514	C61H109O20P3	even
PIP	PIP2 52:7	1236.661949	C61H107O19P3	even
PIP	PIP2 52:7;O	1252.656864	C61H107O20P3	even
PIP	PIP2 52:8	1234.646299	C61H105O19P3	even
PIP	PIP2 52:8;O	1250.641214	C61H105O20P3	even
PIP	PIP2 52:9	1232.630649	C61H103O19P3	even
PIP	PIP2 52:9;O	1248.625564	C61H103O20P3	even
PIP	PIP2 52:10	1230.614999	C61H101O19P3	even
PIP	PIP2 52:10;O	1246.609914	C61H101O20P3	even
PIP	PIP2 52:11	1228.599349	C61H99O19P3	even
PIP	PIP2 52:11;O	1244.594264	C61H99O20P3	even
PIP	PIP2 52:12	1226.583699	C61H97O19P3	even
PIP	PIP2 52:12;O	1242.578614	C61H97O20P3	even
PIP	PIP2 53:0	1264.787149	C62H123O19P3	odd
PIP	PIP2 53:0;O	1280.782064	C62H123O20P3	odd
PIP	PIP2 53:1	1262.771499	C62H121O19P3	odd
PIP	PIP2 53:1;O	1278.766414	C62H121O20P3	odd
PIP	PIP2 53:2	1260.755849	C62H119O19P3	odd
PIP	PIP2 53:2;O	1276.750764	C62H119O20P3	odd
PIP	PIP2 53:3	1258.740199	C62H117O19P3	odd
PIP	PIP2 53:3;O	1274.735114	C62H117O20P3	odd
PIP	PIP2 53:4	1256.724549	C62H115O19P3	odd
PIP	PIP2 53:4;O	1272.719464	C62H115O20P3	odd
PIP	PIP2 53:5	1254.708899	C62H113O19P3	odd
PIP	PIP2 53:5;O	1270.703814	C62H113O20P3	odd
PIP	PIP2 53:6	1252.693249	C62H111O19P3	odd
PIP	PIP2 53:6;O	1268.688164	C62H111O20P3	odd
PIP	PIP2 53:7	1250.677599	C62H109O19P3	odd
PIP	PIP2 53:7;O	1266.672514	C62H109O20P3	odd
PIP	PIP2 53:8	1248.661949	C62H107O19P3	odd
PIP	PIP2 53:8;O	1264.656864	C62H107O20P3	odd
PIP	PIP2 53:9	1246.646299	C62H105O19P3	odd
PIP	PIP2 53:9;O	1262.641214	C62H105O20P3	odd
PIP	PIP2 53:10	1244.630649	C62H103O19P3	odd
PIP	PIP2 53:10;O	1260.625564	C62H103O20P3	odd
PIP	PIP2 53:11	1242.614999	C62H101O19P3	odd
PIP	PIP2 53:11;O	1258.609914	C62H101O20P3	odd
PIP	PIP2 53:12	1240.599349	C62H99O19P3	odd
PIP	PIP2 53:12;O	1256.594264	C62H99O20P3	odd
PIP	PIP2 54:0	1278.802799	C63H125O19P3	even
PIP	PIP2 54:0;O	1294.797714	C63H125O20P3	even
PIP	PIP2 54:1	1276.787149	C63H123O19P3	even
PIP	PIP2 54:1;O	1292.782064	C63H123O20P3	even
PIP	PIP2 54:2	1274.771499	C63H121O19P3	even
PIP	PIP2 54:2;O	1290.766414	C63H121O20P3	even
PIP	PIP2 54:3	1272.755849	C63H119O19P3	even
PIP	PIP2 54:3;O	1288.750764	C63H119O20P3	even
PIP	PIP2 54:4	1270.740199	C63H117O19P3	even
PIP	PIP2 54:4;O	1286.735114	C63H117O20P3	even
PIP	PIP2 54:5	1268.724549	C63H115O19P3	even
PIP	PIP2 54:5;O	1284.719464	C63H115O20P3	even
PIP	PIP2 54:6	1266.708899	C63H113O19P3	even
PIP	PIP2 54:6;O	1282.703814	C63H113O20P3	even
PIP	PIP2 54:7	1264.693249	C63H111O19P3	even
PIP	PIP2 54:7;O	1280.688164	C63H111O20P3	even
PIP	PIP2 54:8	1262.677599	C63H109O19P3	even
PIP	PIP2 54:8;O	1278.672514	C63H109O20P3	even
PIP	PIP2 54:9	1260.661949	C63H107O19P3	even
PIP	PIP2 54:9;O	1276.656864	C63H107O20P3	even
PIP	PIP2 54:10	1258.646299	C63H105O19P3	even
PIP	PIP2 54:10;O	1274.641214	C63H105O20P3	even
PIP	PIP2 54:11	1256.630649	C63H103O19P3	even
PIP	PIP2 54:11;O	1272.625564	C63H103O20P3	even
PIP	PIP2 54:12	1254.614999	C63H101O19P3	even
PIP	PIP2 54:12;O	1270.609914	C63H101O20P3	even
PIP	PIP2 55:0	1292.818449	C64H127O19P3	odd
PIP	PIP2 55:0;O	1308.813364	C64H127O20P3	odd
PIP	PIP2 55:1	1290.802799	C64H125O19P3	odd
PIP	PIP2 55:1;O	1306.797714	C64H125O20P3	odd
PIP	PIP2 55:2	1288.787149	C64H123O19P3	odd
PIP	PIP2 55:2;O	1304.782064	C64H123O20P3	odd
PIP	PIP2 55:3	1286.771499	C64H121O19P3	odd
PIP	PIP2 55:3;O	1302.766414	C64H121O20P3	odd
PIP	PIP2 55:4	1284.755849	C64H119O19P3	odd
PIP	PIP2 55:4;O	1300.750764	C64H119O20P3	odd
PIP	PIP2 55:5	1282.740199	C64H117O19P3	odd
PIP	PIP2 55:5;O	1298.735114	C64H117O20P3	odd
PIP	PIP2 55:6	1280.724549	C64H115O19P3	odd
PIP	PIP2 55:6;O	1296.719464	C64H115O20P3	odd
PIP	PIP2 55:7	1278.708899	C64H113O19P3	odd
PIP	PIP2 55:7;O	1294.703814	C64H113O20P3	odd
PIP	PIP2 55:8	1276.693249	C64H111O19P3	odd
PIP	PIP2 55:8;O	1292.688164	C64H111O20P3	odd
PIP	PIP2 55:9	1274.677599	C64H109O19P3	odd
PIP	PIP2 55:9;O	1290.672514	C64H109O20P3	odd
PIP	PIP2 55:10	1272.661949	C64H107O19P3	odd
PIP	PIP2 55:10;O	1288.656864	C64H107O20P3	odd
PIP	PIP2 55:11	1270.646299	C64H105O19P3	odd
PIP	PIP2 55:11;O	1286.641214	C64H105O20P3	odd
PIP	PIP2 55:12	1268.630649	C64H103O19P3	odd
PIP	PIP2 55:12;O	1284.625564	C64H103O20P3	odd
PIP	PIP2 56:0	1306.834099	C65H129O19P3	even
PIP	PIP2 56:0;O	1322.829014	C65H129O20P3	even
PIP	PIP2 56:1	1304.818449	C65H127O19P3	even
PIP	PIP2 56:1;O	1320.813364	C65H127O20P3	even
PIP	PIP2 56:2	1302.802799	C65H125O19P3	even
PIP	PIP2 56:2;O	1318.797714	C65H125O20P3	even
PIP	PIP2 56:3	1300.787149	C65H123O19P3	even
PIP	PIP2 56:3;O	1316.782064	C65H123O20P3	even
PIP	PIP2 56:4	1298.771499	C65H121O19P3	even
PIP	PIP2 56:4;O	1314.766414	C65H121O20P3	even
PIP	PIP2 56:5	1296.755849	C65H119O19P3	even
PIP	PIP2 56:5;O	1312.750764	C65H119O20P3	even
PIP	PIP2 56:6	1294.740199	C65H117O19P3	even
PIP	PIP2 56:6;O	1310.735114	C65H117O20P3	even
PIP	PIP2 56:7	1292.724549	C65H115O19P3	even
PIP	PIP2 56:7;O	1308.719464	C65H115O20P3	even
PIP	PIP2 56:8	1290.708899	C65H113O19P3	even
PIP	PIP2 56:8;O	1306.703814	C65H113O20P3	even
PIP	PIP2 56:9	1288.693249	C65H111O19P3	even
PIP	PIP2 56:9;O	1304.688164	C65H111O20P3	even
PIP	PIP2 56:10	1286.677599	C65H109O19P3	even
PIP	PIP2 56:10;O	1302.672514	C65H109O20P3	even
PIP	PIP2 56:11	1284.661949	C65H107O19P3	even
PIP	PIP2 56:11;O	1300.656864	C65H107O20P3	even
PIP	PIP2 56:12	1282.646299	C65H105O19P3	even
PIP	PIP2 56:12;O	1298.641214	C65H105O20P3	even
PIP	PIP2 57:0	1320.849749	C66H131O19P3	odd
PIP	PIP2 57:0;O	1336.844664	C66H131O20P3	odd
PIP	PIP2 57:1	1318.834099	C66H129O19P3	odd
PIP	PIP2 57:1;O	1334.829014	C66H129O20P3	odd
PIP	PIP2 57:2	1316.818449	C66H127O19P3	odd
PIP	PIP2 57:2;O	1332.813364	C66H127O20P3	odd
PIP	PIP2 57:3	1314.802799	C66H125O19P3	odd
PIP	PIP2 57:3;O	1330.797714	C66H125O20P3	odd
PIP	PIP2 57:4	1312.787149	C66H123O19P3	odd
PIP	PIP2 57:4;O	1328.782064	C66H123O20P3	odd
PIP	PIP2 57:5	1310.771499	C66H121O19P3	odd
